LONGITUDE,LATITUDE,RESPONSE:BINARY,EPSG:4326,OBSERVATION_DATE
-108.7901526,31.7273784,1,4326,1/1/2017
-111.2521748,31.5302935,1,4326,1/2/2017
-111.28054,31.50456,1,4326,1/2/2017
-111.0643959,31.5063003,1,4326,1/2/2017
-111.0643959,31.5063003,1,4326,1/2/2017
-104.4559488,32.1163919,1,4326,1/2/2017
-98.4744499,26.3127281,1,4326,1/2/2017
-97.4183462,26.0057269,1,4326,1/3/2017
-97.4183462,26.0057269,1,4326,1/3/2017
-110.6616783,31.7726703,1,4326,1/5/2017
-97.4183462,26.0057269,1,4326,1/5/2017
-97.4183462,26.0057269,1,4326,1/6/2017
-98.4692916,26.3417956,1,4326,1/8/2017
-97.383071,26.065525,1,4326,1/13/2017
-97.4183462,26.0057269,1,4326,1/13/2017
-97.4183462,26.0057269,1,4326,1/13/2017
-97.4183462,26.0057269,1,4326,1/13/2017
-97.4183462,26.0057269,1,4326,1/13/2017
-97.4183462,26.0057269,1,4326,1/13/2017
-97.388024,26.059891,1,4326,1/13/2017
-97.388024,26.059891,1,4326,1/13/2017
-110.8574152,31.4658975,1,4326,1/14/2017
-100.6626177,29.137826,1,4326,1/14/2017
-102.39442,30.14239,1,4326,1/14/2017
-98.0463192,26.5127827,1,4326,1/15/2017
-99.1257858,26.5691314,1,4326,1/16/2017
-101.0571384,29.4499122,1,4326,1/16/2017
-101.5603102,29.8092115,1,4326,1/16/2017
-101.5603102,29.8092115,1,4326,1/16/2017
-101.046039,29.464027,1,4326,1/16/2017
-101.046039,29.464027,1,4326,1/16/2017
-110.8444118,31.4630057,1,4326,1/17/2017
-110.8403671,31.4676042,1,4326,1/18/2017
-110.8403671,31.4676042,1,4326,1/19/2017
-99.142279,26.552864,1,4326,1/21/2017
-99.142279,26.552864,1,4326,1/21/2017
-111.3521013,31.5860821,1,4326,1/22/2017
-110.8447647,31.4715751,1,4326,1/22/2017
-110.8447647,31.4715751,1,4326,1/22/2017
-110.8486116,31.4709536,1,4326,1/22/2017
-100.7974131,20.8934284,1,4326,1/23/2017
-108.4281934,30.83902,1,4326,1/25/2017
-109.261533,31.3558004,1,4326,1/26/2017
-110.8257308,31.4657673,1,4326,1/26/2017
-110.8257308,31.4657673,1,4326,1/26/2017
-103.7864685,30.9448014,1,4326,1/26/2017
-100.7273984,20.9178314,1,4326,1/27/2017
-97.4183462,26.0057269,1,4326,1/27/2017
-97.4183462,26.0057269,1,4326,1/27/2017
-98.489728,26.3418836,1,4326,1/27/2017
-104.85811,31.614692,1,4326,1/28/2017
-104.85811,31.614692,1,4326,1/28/2017
-100.5033213,31.4677918,1,4326,1/28/2017
-99.774225,27.478601,1,4326,1/29/2017
-110.1408997,31.5478992,1,4326,1/29/2017
-110.1408997,31.5478992,1,4326,1/29/2017
-98.4401248,26.4649002,1,4326,1/29/2017
-98.48269,26.340337,1,4326,1/29/2017
-98.48269,26.340337,1,4326,1/29/2017
-104.273765,30.651156,1,4326,1/29/2017
-104.273765,30.651156,1,4326,1/29/2017
-98.360197,26.448843,1,4326,1/30/2017
-98.360197,26.448843,1,4326,1/30/2017
-98.472163,26.338843,1,4326,1/30/2017
-98.472163,26.338843,1,4326,1/30/2017
-99.38472,27.00701,1,4326,1/30/2017
-99.38472,27.00701,1,4326,1/30/2017
-104.4373627,32.1769218,1,4326,2/1/2017
-110.8490719,31.4706615,1,4326,2/2/2017
-110.8444118,31.4630057,1,4326,2/2/2017
-105.3074634,20.4051133,1,4326,2/3/2017
-105.3074634,20.4051133,1,4326,2/3/2017
-105.3074634,20.4051133,1,4326,2/3/2017
-105.3074634,20.4051133,1,4326,2/3/2017
-110.622229,31.717074,1,4326,2/3/2017
-97.3783493,26.2383054,1,4326,2/3/2017
-98.5340595,26.2889518,1,4326,2/4/2017
-98.542059,26.51179,1,4326,2/4/2017
-110.827183,31.467675,1,4326,2/6/2017
-110.4238576,32.0181648,1,4326,2/7/2017
-110.4238576,32.0181648,1,4326,2/7/2017
-110.6691273,32.2272555,1,4326,2/7/2017
-103.6321124,30.3802748,1,4326,2/7/2017
-103.6321124,30.3802748,1,4326,2/7/2017
-98.544373,26.344357,1,4326,2/8/2017
-99.2419052,27.5964951,1,4326,2/9/2017
-99.3538713,28.024485,1,4326,2/9/2017
-99.5231605,27.6285317,1,4326,2/9/2017
-99.3609,27.2035,1,4326,2/9/2017
-99.3609,27.2035,1,4326,2/9/2017
-97.9572719,26.1258695,1,4326,2/10/2017
-97.9572719,26.1258695,1,4326,2/10/2017
-99.432604,27.58902,1,4326,2/10/2017
-99.66685,27.660146,1,4326,2/10/2017
-99.4377792,27.5868769,1,4326,2/10/2017
-99.4713843,27.6001374,1,4326,2/10/2017
-99.25227,26.902679,1,4326,2/10/2017
-99.2505097,26.9033954,1,4326,2/10/2017
-99.25227,26.902679,1,4326,2/10/2017
-99.252236,26.902644,1,4326,2/10/2017
-99.833499,26.790399,1,4326,2/11/2017
-99.833499,26.790399,1,4326,2/11/2017
-99.833499,26.790399,1,4326,2/11/2017
-99.833499,26.790399,1,4326,2/11/2017
-99.833499,26.790399,1,4326,2/11/2017
-97.4052128,26.0339016,1,4326,2/11/2017
-97.4052128,26.0339016,1,4326,2/11/2017
-99.38472,27.00701,1,4326,2/11/2017
-99.38472,27.00701,1,4326,2/11/2017
-99.1261541,26.5651323,1,4326,2/12/2017
-99.1261541,26.5651323,1,4326,2/12/2017
-99.1261541,26.5651323,1,4326,2/12/2017
-99.1261541,26.5651323,1,4326,2/12/2017
