LONGITUDE,LATITUDE,RESPONSE:BINARY,EPSG:4326,OBSERVATION_DATE
-97.78498,29.12835,1,4326,1/5/1995
-110.4113102,31.7581485,1,4326,1/13/1995
-109.0294747,31.8359615,1,4326,1/14/1995
-110.1076526,31.4384285,1,4326,2/10/1995
-110.3466807,31.5200639,1,4326,2/18/1995
-99.1474915,26.5839986,1,4326,2/19/1995
-106.0467612,31.9214283,1,4326,3/12/1995
-110.2869308,31.9532728,1,4326,3/14/1995
-110.9104156,31.7853842,1,4326,3/14/1995
-98.2512474,28.472577,1,4326,3/21/1995
-97.6535761,29.074897,1,4326,3/29/1995
-99.1474915,26.5839986,1,4326,4/1/1995
-99.7616444,29.7304238,1,4326,4/5/1995
-99.8912573,31.5037757,1,4326,4/14/1995
-98.2512474,28.472577,1,4326,4/19/1995
-97.7893059,27.2215856,1,4326,4/21/1995
-99.4437146,27.0520553,1,4326,4/23/1995
-99.983139,29.361905,1,4326,4/27/1995
-99.983139,29.361905,1,4326,4/29/1995
-99.983139,29.361905,1,4326,5/1/1995
-103.2663526,29.216651,1,4326,5/14/1995
-103.2663526,29.216651,1,4326,5/14/1995
-99.5738983,36.6164921,1,4326,5/16/1995
-105.905723,32.5197552,1,4326,5/17/1995
-103.0172539,38.0729604,1,4326,5/19/1995
-103.0168784,37.1348921,1,4326,5/20/1995
-98.01748,28.98275,1,4326,5/20/1995
-99.7294235,28.1882436,1,4326,5/20/1995
-99.30336,27.9980392,1,4326,5/20/1995
-97.9577172,29.0562916,1,4326,5/20/1995
-99.777832,28.2018978,1,4326,5/21/1995
-104.5867115,36.5678494,1,4326,5/22/1995
-103.3025122,29.2761238,1,4326,5/25/1995
-104.5005417,37.1694183,1,4326,5/27/1995
-104.5005417,37.1694183,1,4326,5/27/1995
-97.2231674,28.8061735,1,4326,5/28/1995
-99.6907139,29.4009456,1,4326,5/28/1995
-106.331605,35.5902583,1,4326,5/29/1995
-99.8128617,30.4391651,1,4326,6/2/1995
-101.8082428,37.1241913,1,4326,6/3/1995
-103.2663526,29.216651,1,4326,6/3/1995
-97.224884,29.1605563,1,4326,6/3/1995
-101.961,29.8481,1,4326,6/5/1995
-105.905723,32.5197552,1,4326,6/11/1995
-103.596101,35.8339243,1,4326,6/16/1995
-103.5631585,29.1542414,1,4326,6/27/1995
-103.6106873,29.1668521,1,4326,6/27/1995
-104.0351129,38.5066041,1,4326,7/3/1995
-110.1408997,31.5478992,1,4326,7/15/1995
-110.1408997,31.5478992,1,4326,7/15/1995
-105.1583862,35.548848,1,4326,7/15/1995
-101.671257,34.9651086,1,4326,7/23/1995
-110.8863696,31.7835694,1,4326,7/29/1995
-105.1583862,35.548848,1,4326,7/30/1995
-111.4347992,31.6618004,1,4326,8/2/1995
-110.1408997,31.5478992,1,4326,8/13/1995
-109.0508306,31.8361028,1,4326,8/19/1995
-110.2535668,31.3459405,1,4326,8/20/1995
-110.1408997,31.5478992,1,4326,8/22/1995
-110.1337928,31.5427632,1,4326,8/24/1995
-110.622229,31.717074,1,4326,8/24/1995
-110.3725255,31.8091474,1,4326,8/25/1995
-110.1408997,31.5478992,1,4326,8/25/1995
-110.881319,31.7310142,1,4326,8/26/1995
-99.3305683,30.5673826,1,4326,9/1/1995
-102.9397961,36.8574794,1,4326,9/2/1995
-102.7650487,36.9681214,1,4326,9/3/1995
-99.298296,26.9356912,1,4326,10/5/1995
-99.1162062,26.5148584,1,4326,11/8/1995
-99.1162062,26.5148584,1,4326,11/8/1995
-99.1474915,26.5839986,1,4326,11/8/1995
-99.1474915,26.5839986,1,4326,11/19/1995
-103.7192993,30.9617996,1,4326,12/19/1995
