LONGITUDE,LATITUDE,RESPONSE:BINARY,EPSG:4326,OBSERVATION_DATE
-99.1661596,26.5498192,1,4326,2/18/1985
-97.3425493,26.2163251,1,4326,3/18/1985
-99.1615982,26.5575008,1,4326,3/20/1985
-103.2663526,29.216651,1,4326,3/22/1985
-99.6808219,29.4397844,1,4326,3/23/1985
-99.983139,29.361905,1,4326,3/23/1985
-99.5762582,29.8155087,1,4326,3/24/1985
-97.3475226,26.2285086,1,4326,3/25/1985
-99.399899,27.8768667,1,4326,3/29/1985
-110.8863696,31.7835694,1,4326,4/9/1985
-110.775,31.528,1,4326,4/10/1985
-102.0744896,32.0386757,1,4326,4/13/1985
-102.0744896,32.0386757,1,4326,4/13/1985
-104.4710999,32.1091003,1,4326,4/14/1985
-104.0946865,32.2929612,1,4326,4/15/1985
-104.2383671,32.3857115,1,4326,4/15/1985
-104.3998146,33.4512089,1,4326,4/16/1985
-99.6130371,29.7619931,1,4326,4/18/1985
-97.3647237,26.234302,1,4326,4/20/1985
-97.3647237,26.234302,1,4326,4/23/1985
-103.9347249,30.5962706,1,4326,5/3/1985
-97.3647237,26.234302,1,4326,5/15/1985
-104.5293,38.57793,1,4326,6/2/1985
-110.8873272,31.769332,1,4326,6/21/1985
-99.6808219,29.4397844,1,4326,6/25/1985
-101.3185787,29.6935703,1,4326,6/26/1985
-99.5762582,29.8155087,1,4326,6/27/1985
-104.3907487,40.6832416,1,4326,6/28/1985
-110.8863696,31.7835694,1,4326,6/30/1985
-110.8863696,31.7835694,1,4326,6/30/1985
-97.3647237,26.234302,1,4326,7/3/1985
-100.91667,34.91667,1,4326,7/8/1985
-104.4710999,32.1091003,1,4326,7/11/1985
-111.1120319,32.3946748,1,4326,7/19/1985
-106.0467612,31.9214283,1,4326,7/24/1985
-110.8863696,31.7835694,1,4326,7/25/1985
-110.8458804,31.7633436,1,4326,7/27/1985
-110.3466807,31.5200639,1,4326,7/28/1985
-110.8566971,31.4951992,1,4326,7/28/1985
-111.5208435,31.5475269,1,4326,7/30/1985
-110.8458804,31.7633436,1,4326,8/31/1985
-99.1615982,26.5575008,1,4326,10/12/1985
-101.7776656,31.7910748,1,4326,10/19/1985
-101.7776656,31.7910748,1,4326,10/19/1985
-103.2663526,29.216651,1,4326,11/22/1985
-103.2663526,29.216651,1,4326,11/25/1985
-103.2663526,29.216651,1,4326,11/28/1985
-110.6880069,32.1138037,1,4326,12/30/1985
