LONGITUDE,LATITUDE,RESPONSE:BINARY,EPSG:4326,OBSERVATION_DATE
-110.4113102,31.7581485,1,4326,1/9/1996
-99.1615982,26.5575008,1,4326,2/17/1996
-111.0074997,32.1072006,1,4326,3/12/1996
-99.1474915,26.5839986,1,4326,3/12/1996
-99.1474915,26.5839986,1,4326,3/13/1996
-99.1261541,26.5651323,1,4326,3/17/1996
-99.1162062,26.5148584,1,4326,3/17/1996
-107.9753494,32.5910812,1,4326,3/18/1996
-99.0937314,26.527413,1,4326,3/27/1996
-99.0929533,26.5270658,1,4326,3/27/1996
-99.0937314,26.527413,1,4326,3/27/1996
-99.1474915,26.5839986,1,4326,3/27/1996
-98.1351399,26.0813003,1,4326,3/31/1996
-98.1351399,26.0813003,1,4326,3/31/1996
-101.961,29.8481,1,4326,4/8/1996
-103.2031631,32.7736719,1,4326,4/9/1996
-103.2031631,32.7736719,1,4326,4/10/1996
-99.7121051,29.4950424,1,4326,4/12/1996
-99.8330212,29.1869923,1,4326,4/14/1996
-99.16476,26.55894,1,4326,4/19/1996
-101.8082428,37.1241913,1,4326,4/21/1996
-99.8340082,32.4259779,1,4326,5/1/1996
-103.5505866,34.1110936,1,4326,5/4/1996
-98.2083969,36.7458,1,4326,5/4/1996
-100.4533,29.61154,1,4326,5/4/1996
-110.8863696,31.7835694,1,4326,5/9/1996
-97.2231674,28.8061735,1,4326,5/12/1996
-97.7707243,26.7876524,1,4326,5/13/1996
-97.7707243,26.7876524,1,4326,5/13/1996
-99.8561096,35.2167341,1,4326,5/17/1996
-98.4414197,36.012346,1,4326,5/17/1996
-99.30336,27.9980392,1,4326,5/18/1996
-99.777832,28.2018978,1,4326,5/19/1996
-101.3185787,29.6935703,1,4326,5/22/1996
-104.3998146,33.4512089,1,4326,5/24/1996
-104.3998146,33.4512089,1,4326,5/24/1996
-102.2545731,36.8087006,1,4326,5/25/1996
-103.529148,34.110561,1,4326,5/26/1996
-101.9384614,37.103536,1,4326,5/27/1996
-101.85361,37.140589,1,4326,5/27/1996
-104.5867115,36.5678494,1,4326,6/1/1996
-104.8727417,35.8712469,1,4326,6/1/1996
-99.73317,32.44873,1,4326,6/2/1996
-104.3404627,40.6438845,1,4326,6/6/1996
-103.9740515,40.2730756,1,4326,6/8/1996
-99.3746444,37.8952363,1,4326,6/9/1996
-110.886147,31.739938,1,4326,6/16/1996
-104.3907487,40.6832416,1,4326,6/20/1996
-97.5436592,32.6109657,1,4326,6/21/1996
-103.3126831,29.2787629,1,4326,6/24/1996
-100.684623,30.94261,1,4326,6/29/1996
-104.5867115,36.5678494,1,4326,7/8/1996
-100.8326054,31.2652234,1,4326,7/17/1996
-110.1408997,31.5478992,1,4326,7/22/1996
-110.18,31.6572,1,4326,7/25/1996
-110.1408997,31.5478992,1,4326,7/25/1996
-104.5867115,36.5678494,1,4326,7/27/1996
-110.3887872,31.5172708,1,4326,8/3/1996
-109.1408005,31.9136009,1,4326,8/6/1996
-110.1408997,31.5478992,1,4326,8/6/1996
-97.506964,28.982579,1,4326,8/6/1996
-110.18,31.6572,1,4326,8/9/1996
-110.1408997,31.5478992,1,4326,8/10/1996
-110.1337928,31.5427632,1,4326,8/11/1996
-104.4710999,32.1091003,1,4326,8/12/1996
-97.1344185,28.3002243,1,4326,8/13/1996
-111.2382513,31.4180254,1,4326,8/14/1996
-110.8566971,31.4951992,1,4326,8/15/1996
-110.1408997,31.5478992,1,4326,8/20/1996
-97.506964,28.982579,1,4326,8/26/1996
-97.78498,29.12835,1,4326,8/26/1996
-104.4710999,32.1091003,1,4326,9/9/1996
-97.476712,25.5330859,1,4326,9/14/1996
-104.3989669,32.5649063,1,4326,9/14/1996
-110.8863696,31.7835694,1,4326,9/22/1996
-103.9113522,30.8057728,1,4326,12/27/1996
-103.9113522,30.8057728,1,4326,12/27/1996
-110.6026093,31.4481247,1,4326,12/28/1996
-99.1162062,26.5148584,1,4326,12/31/1996
